sku,attribute_set_code,product_type,categories,product_websites,name,visibility,product_online
YALPYSMDCPC,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,P-YSMDC SURFACE MOUNTED DOOR CLOSER CHROME,"Catalog, Search",1
YALPYSMDCWH,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,P-YSMDC SURFACE MOUNTED DOOR CLOSER WHITE,"Catalog, Search",1
YALPYWH40LWH,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,WHITE OFFSET LOCKING PVCU WINDOW HANDLE LEFT,"Catalog, Search",1
YALPYWHL40PB,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,PVCU WINDOW HANDLE POLISHED BRASS FINISH,"Catalog, Search",1
YALPYWHL40PC,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,PVCU WINDOW HANDLE POLISHED CHROME FINISH,"Catalog, Search",1
YALPYWHL40WH,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,PVCU WINDOW HANDLE WHITE FINISH,"Catalog, Search",1
YALV80132PL,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,8013 DUAL SCREW WINDOW LOCK BRASS FINISH PACK OF 2,"Catalog, Search",1
YALV8013K2,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,REPLACEMENT KEYS FOR 8013 DUAL SCREW WINDOW LOCK PACK OF 2,"Catalog, Search",1
YALV8K1014WE,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,8K101 WINDOW LATCHES WHITE FINISH MULTI PACK OF 4 VISI,"Catalog, Search",1
YALV8K101K2,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,ADDITIONAL KEYS TO SUIT 8K101/1 PACK 2,"Catalog, Search",1
YALV8K101LKB,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,8K101 WINDOW LATCH ELECTRO BRASS FINISH VISI,"Catalog, Search",1
YALV8K101LKW,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,8K101 WINDOW LATCH WHITE FINISH VISI,"Catalog, Search",1
YALV8K1022W,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,8K102 PUSH BUTTON WINDOW LOCK WHITE FINISH VISI,"Catalog, Search",1
YALV8K102K2,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,WINDOW LOCK KEY FOR 8K102 (V-8K102K-2),"Catalog, Search",1
YALYSS,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SAFES & KEY SAFES",base,SMALL DIGITAL SAFE,"Catalog, Search",1
YALYTL162,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/PADLOCKS AND HASP & STAPLES",base,TSA LUGGAGE STRAP (MIXED COLOURS),"Catalog, Search",1
YALYTP132,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/PADLOCKS AND HASP & STAPLES",base,YTP1 TSA COMBINATION PADLOCK 32MM,"Catalog, Search",1
YALYTP226,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/PADLOCKS AND HASP & STAPLES",base,TSA CLIP ON PADLOCK (MIXED COLOUR) 26MM,"Catalog, Search",1
YALYTP332,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/PADLOCKS AND HASP & STAPLES",base,YTP3 TSA SOFT SHACKLE PADLOCK 32MM,"Catalog, Search",1
YALYVSL,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SAFES & KEY SAFES",base,VALUE SAFE - LARGE,"Catalog, Search",1
YALYVSM,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SAFES & KEY SAFES",base,VALUE SAFE - MEDIUM,"Catalog, Search",1
YEFDC,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CAMERAS, LIGHTING & DOOR ENTRY",base,EASY FIT DOOR / WINDOW CONTACT & MAGNET,"Catalog, Search",1
WAGW590,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/SPRAY GUNS & POWERED ROLLERS",base,W 590 UNIVERSAL SPRAYER 630W 240V,"Catalog, Search",1
WAGW690,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/SPRAY GUNS & POWERED ROLLERS",base,W 690 FLEXIO UNIVERSAL SPRAYER 630W 240V,"Catalog, Search",1
DEWDCK266P2T,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS TOOL KITS",base,DCK266P2T XR BRUSHLESS TWIN PACK 18V 2 X 5.0AH LI-ION,"Catalog, Search",1
DEWDCK276P2,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS TOOL KITS",base,DCK276P2 BRUSHLESS TWIN PACK 18V 2 X 5.0AH LI-ION,"Catalog, Search",1
DEWDCK276T2T,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS TOOL KITS",base,DCK276T2T FLEXVOLT XR TWIN PACK 18V 2 X 18/54V 6.0/2.0AH LI-ION,"Catalog, Search",1
DEWDCK278P2,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS TOOL KITS",base,DCK278P2 XR TWIN PACK 18V 2 X 5.0AH LI-ION,"Catalog, Search",1
EINTEAG11560,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,TE-AG 115/600 ANGLE GRINDER 115MM 600W 240V,"Catalog, Search",1
EINTEAG18LK,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,TE-AG 18 LI POWER X-CHANGE ANGLE GRINDER 115MM 18V 1 X 3.0AH LI-ION,"Catalog, Search",1
EINTEAG230,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,TE-AG230 ANGLE GRINDER 230MM 2000W 240V,"Catalog, Search",1
EINTEMS18200,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS SAWS & MULTI-FUNCTION TOOLS",base,TE-MS 18/210 LI SOLO MITRE SAW 18V BARE UNIT,"Catalog, Search",1
HIKG13SE2,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,G13SE2/J1 MINI ANGLE GRINDER 125MM 1200W 240V,"Catalog, Search",1
HIKG23MR,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,G23MR/J1 HEAVY-DUTY ANGLE GRINDER 230MM 2400W 240V,"Catalog, Search",1
HIKG23ST,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,G23ST/J1 ANGLE GRINDER 230MM 2000W 240V,"Catalog, Search",1
HIKG23STCD,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,G23STCD/J1 ANGLE GRINDER 230MM DIAMOND BLADE & CASE 2000W 240V,"Catalog, Search",1
HIKG3613DBJR,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,G3613DB MULTIVOLT BRUSHLESS GRINDER 125MM 36/18V 2 X 2.5/5.0AH LI-ION,"Catalog, Search",1
HIKTWINST,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,G12STX/G23ST TWIN PACK 115/230MM 240V,"Catalog, Search",1
HLLCOM351,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,ROTABROACH COMMANDO 35 MAGNETIC DRILL 35 X 50MM 110V,"Catalog, Search",1
HLLCOM353,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,ROTABROACH COMMANDO 35 MAGNETIC DRILL 35 X 50MM 240V,"Catalog, Search",1
HLLCOM401,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,ROTABROACH COMMANDO 40 MAGNETIC DRILL 40 X 50MM 6-SPEED 110V,"Catalog, Search",1
HLLCOM403,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,ROTABROACH COMMANDO 40 MAGNETIC DRILL 40 X 50MM 6-SPEED 240V,"Catalog, Search",1
DEWDCD796M1A,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS DRILLS",base,DCD796M1 XR COMBI DRILL 18V 1 X 4.0AH LI-ION + IMPACT BIT SET, 32 PIECE,"Catalog, Search",1
DEWDCF6202,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS SCREWDRIVERS, IMPACT DRIVERS & WRENCHES",base,DCF6202 COLLATED DRYWALL SCREW GUN ATTACHMENT,"Catalog, Search",1
DEWDCK305P2T,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS TOOL KITS",base,DCK305P2T XR BRUSHLESS TRIPLE KIT 18V 2 X 5.0AH LI-ION,"Catalog, Search",1
DEWDCK368P3T,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS TOOL KITS",base,DCK368P3T XR BRUSHLESS 3 PIECE KIT 18V 3 X 18V 5.0AH LI-ION,"Catalog, Search",1
DEWDWE4206,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DWE4206 MINI GRINDER 115MM 1010W 240V,"Catalog, Search",1
DEWDWE4206K,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DWE4206K MINI GRINDER 115MM & KITBOX 1010W 240V,"Catalog, Search",1
DEWDWE4206KL,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DWE4206K MINI GRINDER 115MM & KITBOX 1010W 110V,"Catalog, Search",1
DEWDWE4206L,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DWE4206 MINI GRINDER 115MM 1010W 110V,"Catalog, Search",1
DEWDWE490,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DWE490 ANGLE GRINDER 230MM 2000W 240V,"Catalog, Search",1
DEWDWE492K,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DWE492K ANGLE GRINDER 230MM IN KITBOX 2200W 240V,"Catalog, Search",1
EINTESD36LI1,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS SCREWDRIVERS, IMPACT DRIVERS & WRENCHES",base,TE-SD 3.6/1 LI CORDLESS SCREWDRIVER 3.6V 1 X 1.5AH LI-ION,"Catalog, Search",1
FLXDW4518N,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS SCREWDRIVERS, IMPACT DRIVERS & WRENCHES",base,DW 45 18.0-EC DRYWALL SCREWDRIVER 18V BARE UNIT,"Catalog, Search",1
FLXGE5RTBL,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/SANDERS & POLISHERS",base,GE 5 R+TB-L GIRAFFE CLOSE EDGE HEAD SANDER 500W 110V,"Catalog, Search",1
FLXID1418N,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS SCREWDRIVERS, IMPACT DRIVERS & WRENCHES",base,ID 1/4 18.0-EC BRUSHLESS IMPACT DRIVER 18V BARE UNIT,"Catalog, Search",1
FLXL815,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,L815 MINI GRINDER 115MM 800W 240V,"Catalog, Search",1
FLXMS1706,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,MS-1706 WALL CHASER 140MM 1400W 240V,"Catalog, Search",1
HYU3800LEK,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/GENERATORS",base,3.2 KW / 4.0 KVA GENERATOR KEY START,"Catalog, Search",1
MILAG22230,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,AG22-230DMS ANGLE GRINDER 230MM 2200W 240V,"Catalog, Search",1
MILAG22230L,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,AG22-230DMS ANGLE GRINDER 230MM 2200W 110V,"Catalog, Search",1
MILAG800E,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,AG800E ANGLE GRINDER 115MM 800W 240V,"Catalog, Search",1
MILAG800EL,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,AG800E ANGLE GRINDER 115MM 800W 110V,"Catalog, Search",1
MILAGV10115,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,AGV10-115EK ANGLE GRINDER 115MM 1000W 240V,"Catalog, Search",1
MILAGV10115L,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,AGV10-115EK ANGLE GRINDER 115MM 1000W 110V,"Catalog, Search",1
MILM18BLPP2D,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS TOOL KITS",base,M18 BLPP2D-423C BRUSHLESS TWIN PACK 18V 2 X 4.0AH, 12V 1 X 2.0AH,"Catalog, Search",1
EVBEB25WE,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,EB25 HYBRID SEALANT ADHESIVE WHITE 300ML,"Catalog, Search",1
DEWDCF620D2K,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS SCREWDRIVERS, IMPACT DRIVERS & WRENCHES",base,DCF620D2K BRUSHLESS COLLATED DRYWALL SCREWDRIVER 18V 2 X 2.0AH LI-ION,"Catalog, Search",1
DEWDCG200NT,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DCG200NT XR FLEXVOLT WALL CHASER 125MM 18/54V BARE UNIT,"Catalog, Search",1
DEWDCG200T2,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DCG200T2 XR FLEXVOLT WALL CHASER 125MM 18/54V 2 X 6.0/2.0AH LI-ION,"Catalog, Search",1
DEWDCG406N,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS ANGLE GRINDERS, WALL CHASERS & METALWORKING TOOLS",base,DCG406N XR BRUSHLESS ANGLE GRINDER 125MM 18V BARE UNIT,"Catalog, Search",1
DEWDCH274P2,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/CORDLESS DRILLS",base,DCH274P2 BRUSHLESS XR 3 MODE QUICK CHUCK HAMMER 18V 2 X 5.0AH LI-ION,"Catalog, Search",1
ZINBE1231L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,BULLS EYE 1-2-3 PRIMER & SEALER PAINT 1 LITRE,"Catalog, Search",1
ZINBE12325L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,BULLS EYE 1-2-3 PRIMER & SEALER PAINT 2.5 LITRE,"Catalog, Search",1
ZINBE123P1L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,BULLS EYE 1-2-3 PLUS PRIMER & SEALER PAINT 1 LITRE,"Catalog, Search",1
ZINBE123P25L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,BULLS EYE 1-2-3 PLUS PRIMER & SEALER PAINT 2.5 LITRE,"Catalog, Search",1
ZINBIN1L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,B.I.N PRIMER & SEALER STAIN KILLER PAINT 1 LITRE,"Catalog, Search",1
ZINBIN25L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,B.I.N PRIMER & SEALER STAIN KILLER PAINT 2.5 LITRE,"Catalog, Search",1
ZINBIN400A,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,B.I.N PRIMER & SEALER STAIN KILLER AEROSOL 400ML,"Catalog, Search",1
ZINBIN500,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,B.I.N PRIMER & SEALER STAIN KILLER PAINT 500ML,"Catalog, Search",1
ZINCP5125L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,CEILING PRO 5-IN-1 2.5 LITRE,"Catalog, Search",1
ZINCSP1L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,COVER STAIN PRIMER - SEALER 1 LITRE,"Catalog, Search",1
ZINCSP25L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,COVER STAIN PRIMER - SEALER 2.5 LITRE,"Catalog, Search",1
ZINCSP400A,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,COVER STAIN PRIMER - SEALER AEROSOL 400ML,"Catalog, Search",1
ZINCSP500,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,COVER STAIN PRIMER - SEALER 500ML,"Catalog, Search",1
ZINDIF1L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/WALLPAPERING TOOLS & CONSUMABLES",base,DIF WALLPAPER STRIPPER CONCENTRATE 1 LITRE,"Catalog, Search",1
ZINDIF25L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/WALLPAPERING TOOLS & CONSUMABLES",base,DIF WALLPAPER STRIPPER CONCENTRATE 2.5 LITRE,"Catalog, Search",1
ZINDP215L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,DRY WALL PRO 2-IN-1 5 LITRE,"Catalog, Search",1
DEWDT90238QZ,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,DT90238 EXTREME TRI-FLUTE SPADE BIT SET, 6 PIECE,"Catalog, Search",1
DIS5207,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREW DIGGER FOR NO. 6 SCREWS,"Catalog, Search",1
DIS5208,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREW DIGGER FOR NO. 8 SCREWS,"Catalog, Search",1
DIS5209,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREW DIGGER FOR NO.10 SCREWS,"Catalog, Search",1
DIS5210,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREW DIGGER FOR NO.12 SCREWS,"Catalog, Search",1
DIS5211,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREW DIGGER SET (4),"Catalog, Search",1
DIS5594,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER FOR NO 6 SCREW,"Catalog, Search",1
DIS5595,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER FOR NO 8 SCREW,"Catalog, Search",1
DIS5596,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER FOR NO 10 SCREW,"Catalog, Search",1
DIS5597,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER FOR NO 12 SCREW,"Catalog, Search",1
FAIDCKIT11,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,DIAMOND CORE DRILL KIT & CASE SET OF 11,"Catalog, Search",1
FAIDCKIT7,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,DIAMOND CORE DRILL KIT & CASE SET OF 7,"Catalog, Search",1
FAIPLUG10,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER NO.10,"Catalog, Search",1
FAIPLUG12,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER NO.12,"Catalog, Search",1
FAIPLUG6,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER NO. 6,"Catalog, Search",1
FAIPLUG8,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER NO. 8,"Catalog, Search",1
FAIPP100,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,HSS JOBBER DRILL BITS PRE PACK (3) 1.00MM OL:34MM WL:12MM,"Catalog, Search",1
FAIPP1000PRO,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL HSS JOBBER DRILL BIT PRE PACK 10.00MM OL:132MM WL:83MM,"Catalog, Search",1
FAIPP100COB,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL COBALT JOBBER DRILL BIT PRE PACKED (2) 1.0MM,"Catalog, Search",1
FAIPP100PRO,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL HSS JOBBER DRILL BITS PRE PACK (3) 1.00MM OL:34MM WL:12MM,"Catalog, Search",1
FAIPP450COB,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL COBALT JOBBER DRILL BIT PRE PACKED (2) 4.5MM,"Catalog, Search",1
FAIPP500COB,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL COBALT JOBBER DRILL BIT PRE PACKED (2) 5.0MM,"Catalog, Search",1
FAIPP600LS,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,LONG SERIES HSS JOBBER DRILL PRE PACK (2) 6.00MM OL:139MM WL:91MM,"Catalog, Search",1
FAIPP650PRO,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL HSS JOBBER DRILL BIT PRE PACK 6.50MM OL:100MM WL:58MM,"Catalog, Search",1
FAIPP800COB,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL COBALT JOBBER DRILL BIT PRE PACKED 8.0MM,"Catalog, Search",1
LTHGU105W,FRANCISKIRK,simple,"TOOLS/LIGHT BULBS",base,WI-FI LED GU10 DIMMABLE BULB, WHITE + RGB 345 LM 5W,"Catalog, Search",1
LTHP9WIRELES,FRANCISKIRK,simple,"TOOLS/AUDIO & VISUAL ACCESSORIES",base,WIRELESS CHARGER WITH PORTABLE LIGHT,"Catalog, Search",1
FAIPP900PRO,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL HSS JOBBER DRILL BIT PRE PACK 9.00MM OL:125MM WL:76MM,"Catalog, Search",1
FAIQC600C,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,HSSE M35 COBALT QUICK-CHANGE IMPACT DRILL BIT 6.0MM OL:109MM WL:57MM,"Catalog, Search",1
FAIQCSET5,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,HSSE M35 COBALT QUICK-CHANGE IMPACT DRILL BIT SET, 5 PIECE,"Catalog, Search",1
FAISDSSET6BP,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SDS PLUS CHISEL & DRILL BIT SET, 6 PIECE,"Catalog, Search",1
FAISSINK10,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREWSINK NO.10,"Catalog, Search",1
FAISSINK6,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREWSINK NO. 6,"Catalog, Search",1
ZAR40709,FRANCISKIRK,simple,"TOOLS/TOOLBOXES & TOOL STORAGE/ALUMINIUM CASES",base,40709 EUROBOX ALUMINIUM CASE 1150 X 750 X 480MM (INTERNAL),"Catalog, Search",1
CASAPP670,FRANCISKIRK,simple,"TOOLS/ADHESIVES & TAPES/WOOD ADHESIVES",base,CASCAPHEN 2-PART WOOD GLUE 670G,"Catalog, Search",1
ENGS14056,FRANCISKIRK,simple,"TOOLS/BULBS & ELECTRICAL FITTINGS/LIGHT BULBS",base,LED BC (B22) OPAL GLS NON-DIMMABLE BULB, WARM WHITE 806 LM 9.2W (PACK 4),"Catalog, Search",1
ENGS14057,FRANCISKIRK,simple,"TOOLS/BULBS & ELECTRICAL FITTINGS/LIGHT BULBS",base,LED ES (E27) OPAL GLS NON-DIMMABLE BULB, WARM WHITE 806 LM 9.2W (PACK 4),"Catalog, Search",1
